session_id,player_id,game_id,play_time_minutes,score
11841,2872,7,92,864
11842,3996,8,16,136
11843,3922,7,103,917
11844,4174,37,63,260
11845,4536,7,77,211
11846,3304,50,116,887
11847,2448,18,169,554
11848,3285,48,36,609
11849,1217,39,26,797
11850,1291,21,177,585
11851,4222,34,102,639
11852,502,49,87,484
11853,2872,27,16,543
11854,387,8,9,215
11855,412,34,30,784
11856,2007,18,120,363
11857,2148,41,95,66
11858,3869,12,24,230
11859,1339,22,140,382
11860,353,40,84,234
11861,4965,22,62,153
11862,3189,8,177,11
11863,1303,42,9,36
11864,847,28,163,681
11865,526,50,27,312
11866,2525,47,153,11
11867,1879,32,144,173
11868,4106,11,8,224
11869,3631,21,41,154
11870,3810,26,79,845
11871,2820,14,108,518
11872,2908,15,121,235
11873,3078,14,141,37
11874,3831,12,30,943
11875,1059,36,31,297
11876,2490,3,93,243
11877,3649,44,86,122
11878,3265,7,134,491
11879,3602,39,131,666
11880,2294,46,107,905
11881,675,1,158,297
11882,1879,39,97,757
11883,1012,25,50,953
11884,794,31,74,874
11885,233,22,155,40
11886,3028,10,149,264
11887,3610,18,92,107
11888,2174,13,108,225
11889,3385,8,68,173
11890,4607,9,161,104
11891,2329,15,56,860
11892,798,8,130,337
11893,3685,33,98,693
11894,4488,35,132,604
11895,4478,19,28,630
11896,2590,30,167,989
11897,4702,9,129,120
11898,4212,19,179,186
11899,509,47,105,780
11900,1464,46,55,853
11901,3363,26,6,527
11902,3111,1,153,940
11903,1048,3,172,543
11904,4872,34,109,423
11905,4436,25,73,345
11906,169,30,39,94
11907,1562,1,176,939
11908,3173,18,167,978
11909,575,33,87,105
11910,1743,9,157,885
11911,4571,7,84,993
11912,4017,30,35,686
11913,2359,13,167,880
11914,4025,17,155,507
11915,531,13,53,325
11916,991,13,148,955
11917,2121,42,62,290
11918,4965,38,54,330
11919,2442,37,82,443
11920,2529,10,68,548
11921,2521,14,56,533
11922,4409,43,44,908
11923,1462,5,109,911
11924,952,36,58,729
11925,965,35,118,597
11926,2135,46,101,315
11927,4455,45,149,41
11928,695,23,136,652
11929,2245,5,60,726
11930,2804,44,34,958
11931,3912,28,112,671
11932,3025,23,166,278
11933,1409,42,176,682
11934,4594,34,130,159
11935,2979,31,108,239
11936,462,7,131,869
11937,1618,7,91,155
11938,417,4,37,928
11939,1389,44,82,743
11940,4368,32,40,409
11941,4488,28,22,221
11942,2595,4,123,336
11943,4821,39,55,681
11944,1747,45,176,284
11945,3502,8,14,385
11946,2860,14,43,754
11947,3979,30,53,357
11948,4491,3,62,673
11949,4758,2,80,625
11950,853,10,106,877
11951,3291,6,155,421
11952,1712,7,139,267
11953,2526,16,49,947
11954,3647,6,114,916
11955,2031,16,93,90
11956,237,27,59,295
11957,1057,12,128,962
11958,2261,22,170,356
11959,2427,15,151,944
11960,1026,22,113,921
11961,909,35,154,307
11962,450,48,15,317
11963,569,50,135,836
11964,3499,15,151,877
11965,2861,23,95,316
11966,2327,38,139,851
11967,4310,49,123,301
11968,1309,2,38,232
11969,718,2,15,583
11970,970,49,9,618
11971,3346,19,75,987
11972,2486,5,168,412
11973,3656,4,9,49
11974,2719,28,137,360
11975,904,18,31,513
11976,1451,40,97,959
11977,1456,41,159,501
11978,4231,50,164,65
11979,532,31,93,485
11980,2268,22,118,869
11981,333,11,102,682
11982,1322,48,19,214
11983,4053,16,109,137
11984,1709,4,102,876
11985,3527,21,24,692
11986,401,41,166,859
11987,3631,45,131,722
11988,3038,25,38,795
11989,3992,20,119,383
11990,1479,8,178,478
11991,1915,43,25,1
11992,1058,9,171,668
11993,2994,18,44,819
11994,42,31,176,508
11995,4897,35,168,141
11996,2171,30,59,27
11997,27,18,54,256
11998,3534,19,78,954
11999,2619,41,78,811
12000,1171,24,42,759
12001,3699,50,28,847
12002,711,22,112,996
12003,3200,48,63,84
12004,2424,14,177,242
12005,2019,19,158,205
12006,4761,29,87,938
12007,4879,22,15,784
12008,2899,30,132,437
12009,2048,15,122,270
12010,1559,21,166,559
12011,3595,26,20,478
12012,1723,36,5,557
12013,4053,12,45,176
12014,1652,7,160,419
12015,1779,11,19,781
12016,684,39,84,739
12017,1280,20,178,474
12018,2295,35,36,386
12019,2011,4,43,867
12020,1216,2,77,253
12021,2583,20,97,245
12022,1894,47,93,389
12023,314,20,143,381
12024,3995,12,38,474
12025,444,17,54,533
12026,1672,18,176,533
12027,2917,40,18,931
12028,3267,24,76,735
12029,4678,8,157,346
12030,4644,37,99,198
12031,3096,41,89,230
12032,4561,30,164,433
12033,1865,20,59,331
12034,716,23,82,335
12035,892,37,157,229
12036,3808,10,119,708
12037,501,33,128,233
12038,2783,24,112,368
12039,2641,36,154,802
12040,4503,16,51,776
12041,1354,50,55,156
12042,703,28,74,538
12043,2334,12,123,952
12044,2195,20,91,735
12045,2010,47,79,201
12046,384,18,26,88
12047,2059,37,173,314
12048,2324,26,81,169
12049,886,46,179,436
12050,1592,7,118,293
12051,4399,43,154,344
12052,2252,47,136,899
12053,4441,21,48,362
12054,1784,43,45,179
12055,4922,32,170,507
12056,4118,7,149,488
12057,2584,23,21,299
12058,1730,20,177,534
12059,263,20,50,713
12060,2632,32,140,325
12061,3827,26,147,76
12062,2431,36,165,222
12063,392,24,14,836
12064,2937,1,62,187
12065,3673,28,105,762
12066,540,26,143,899
12067,1116,34,39,642
12068,884,26,100,477
12069,4324,36,90,22
12070,2420,5,136,36
12071,1400,2,121,17
12072,1577,32,70,866
12073,2085,34,165,772
12074,4787,50,77,552
12075,1536,30,167,859
12076,4754,24,42,933
12077,90,28,99,942
12078,4191,46,37,890
12079,1655,3,176,337
12080,1902,50,57,71
12081,2680,10,152,651
12082,2171,6,67,925
12083,366,34,118,725
12084,3961,31,146,517
12085,2373,43,39,444
12086,519,50,114,477
12087,4992,46,49,455
12088,3711,13,165,118
12089,830,39,65,447
12090,2634,20,97,366
12091,271,32,76,367
12092,2987,10,119,476
12093,3539,26,82,990
12094,4565,19,54,580
12095,4815,29,147,906
12096,1008,13,46,957
12097,2318,34,118,888
12098,605,20,24,912
12099,4474,44,96,76
12100,177,40,72,275
12101,2322,18,139,862
12102,1715,34,70,921
12103,637,48,77,91
12104,2624,8,155,954
12105,4156,16,40,664
12106,2779,40,144,367
12107,3753,23,155,529
12108,661,32,143,492
12109,4366,13,133,479
12110,3188,26,43,924
12111,4341,38,97,322
12112,4756,1,74,546
12113,85,2,163,101
12114,3671,39,141,270
12115,907,13,22,306
12116,3522,27,131,386
12117,1876,4,63,276
12118,3959,41,71,956
12119,2137,20,113,258
12120,2597,3,135,948
12121,854,23,34,546
12122,507,2,95,945
12123,408,16,6,519
12124,524,10,24,431
12125,3051,28,101,770
12126,2398,44,33,309
12127,2900,18,13,458
12128,328,2,8,879
12129,1836,14,44,385
12130,1310,44,145,928
12131,4719,20,138,199
12132,2536,40,77,651
12133,2042,23,30,530
12134,2535,7,107,401
12135,2193,45,45,945
12136,756,47,46,84
12137,146,14,132,21
12138,3823,37,65,234
12139,3575,8,66,797
12140,1628,50,25,849
12141,4924,5,163,389
12142,1859,23,47,128
12143,4723,41,153,392
12144,3599,10,111,563
12145,630,49,161,463
12146,3167,27,62,540
12147,3519,35,156,829
12148,4353,1,49,28
12149,3915,7,84,132
12150,905,47,141,722
12151,2618,8,134,533
12152,2790,11,169,688
12153,108,34,131,630
12154,1043,28,169,647
12155,1389,34,50,882
12156,1677,43,10,81
12157,4256,20,52,875
12158,4196,28,131,973
12159,265,49,116,579
12160,3822,42,140,551
12161,2798,37,36,90
12162,3121,3,105,663
12163,677,9,81,733
12164,4895,22,72,75
12165,3487,25,32,234
12166,2707,2,172,652
12167,3970,23,148,487
12168,608,17,61,433
12169,3426,25,59,428
12170,2395,12,87,899
12171,2860,27,110,89
12172,4897,20,90,446
12173,1161,9,171,576
12174,1848,23,80,154
12175,4058,36,162,726
12176,1492,28,108,446
12177,2022,50,174,873
12178,4599,48,137,869
12179,3016,29,105,138
12180,4567,42,177,230
12181,2738,32,36,41
12182,2049,12,102,235
12183,4206,30,16,468
12184,3955,11,111,597
12185,894,37,70,347
12186,1088,20,56,677
12187,4852,11,36,197
12188,4149,48,167,344
12189,2310,47,138,61
12190,3601,38,26,387
12191,2934,45,179,33
12192,2282,16,145,281
12193,73,35,27,230
12194,1381,50,176,372
12195,484,1,13,821
12196,1030,25,110,410
12197,3782,49,63,678
12198,4973,27,121,212
12199,3780,32,105,276
12200,1832,6,34,565
12201,4955,41,88,695
12202,2021,36,48,220
12203,779,39,20,609
12204,3476,23,125,574
12205,4724,29,78,986
12206,3278,30,88,553
12207,410,22,134,760
12208,1060,11,71,109
12209,2310,26,46,665
12210,1601,23,140,196
12211,4988,3,77,659
12212,4544,48,96,967
12213,2234,6,153,883
12214,1653,7,119,721
12215,1298,44,101,948
12216,352,39,38,383
12217,3223,22,136,452
12218,2432,48,121,451
12219,465,50,66,754
12220,2514,42,100,106
12221,3167,33,80,4
12222,2210,40,6,143
12223,556,3,131,136
12224,300,30,116,792
12225,3867,48,121,440
12226,356,24,30,165
12227,564,3,89,647
12228,4010,2,112,639
12229,4889,44,169,64
12230,1023,40,59,414
12231,1191,19,104,800
12232,3211,24,22,438
12233,1905,50,28,379
12234,2037,20,34,127
12235,1027,47,21,196
12236,256,49,46,593
12237,2419,50,85,803
12238,2564,31,112,495
12239,2952,50,144,595
12240,270,41,31,501
12241,928,31,8,151
12242,64,37,167,700
12243,4556,43,80,722
12244,1043,29,161,27
12245,4189,4,76,59
12246,4869,10,80,93
12247,810,36,168,998
12248,2042,35,38,846
12249,3089,48,40,113
12250,1647,21,8,840
12251,4936,43,15,123
12252,488,41,63,550
12253,3082,1,7,926
12254,1748,42,16,256
12255,749,12,117,12
12256,3838,24,77,739
12257,528,2,153,193
12258,1168,47,154,553
12259,4650,20,150,932
12260,4611,16,10,184
12261,3542,34,93,34
12262,4473,13,118,548
12263,3740,18,113,74
12264,484,29,83,249
12265,452,43,69,977
12266,4070,14,59,638
12267,4398,30,172,19
12268,3134,35,86,961
12269,1774,9,56,727
12270,999,37,124,246
12271,2066,46,48,719
12272,398,39,99,662
12273,1804,12,66,438
12274,2152,21,88,824
12275,1947,18,101,433
12276,3718,11,78,165
12277,3416,27,161,302
12278,1395,24,151,619
12279,4129,41,160,348
12280,2422,43,126,127
12281,3920,50,127,669
12282,3084,34,151,963
12283,2789,20,35,348
12284,1845,13,103,235
12285,1805,47,146,633
12286,890,8,54,810
12287,2504,37,63,373
12288,1894,5,13,232
12289,1667,7,61,922
12290,4345,44,173,992
12291,3066,12,31,593
12292,3642,41,62,63
12293,3076,4,85,5
12294,1260,40,72,863
12295,2221,19,28,798
12296,2419,1,84,203
12297,2839,43,66,507
12298,2797,13,85,598
12299,787,50,105,156
12300,3368,42,121,386
12301,4936,45,7,608
12302,2448,25,55,870
12303,3130,44,109,219
12304,1899,45,103,209
12305,4504,34,71,107
12306,3585,35,84,508
12307,4160,17,152,725
12308,3950,26,49,147
12309,2468,21,138,719
12310,2194,12,165,57
12311,17,16,175,243
12312,3023,20,159,56
12313,4994,10,34,70
12314,1267,23,103,496
12315,479,47,150,259
12316,4297,30,162,553
12317,3978,8,147,357
12318,3545,5,100,33
12319,4275,12,103,483
12320,4549,42,25,785
12321,486,14,144,352
12322,4089,12,5,704
12323,4674,24,29,879
12324,338,45,179,920
12325,861,17,43,428
12326,2004,1,31,141
12327,1472,42,97,778
12328,2043,37,54,632
12329,3429,11,160,435
12330,3121,42,61,253
12331,1520,6,86,764
12332,702,15,20,775
12333,4389,41,39,315
12334,4036,40,160,297
12335,3745,23,50,655
12336,1174,23,71,762
12337,1606,38,20,166
12338,1880,38,83,612
12339,3394,49,78,350
12340,2125,12,121,41
12341,4992,7,53,401
12342,4643,37,154,888
12343,1447,16,22,390
12344,3307,38,26,387
12345,3402,40,110,95
12346,3784,35,123,990
12347,2373,40,20,457
12348,151,29,7,797
12349,1660,39,127,177
12350,879,17,39,753
12351,2320,26,109,738
12352,2884,20,107,812
12353,3996,46,153,286
12354,2416,25,61,478
12355,1516,38,51,557
12356,3388,39,166,437
12357,590,37,52,557
12358,588,19,171,224
12359,2620,21,91,4
12360,1196,32,124,777
12361,4354,28,162,109
12362,2327,39,101,242
12363,2606,41,148,150
12364,2539,12,98,518
12365,566,47,7,313
12366,1757,15,65,814
12367,4076,28,6,859
12368,1361,21,30,276
12369,2569,16,22,158
12370,2374,23,70,154
12371,1196,26,44,924
12372,2132,15,135,393
12373,2889,37,21,71
12374,1568,12,156,648
12375,3411,4,6,650
12376,2368,35,74,661
12377,3344,31,172,871
12378,3098,27,158,857
12379,1261,32,53,561
12380,1334,33,61,100
12381,4329,13,60,167
12382,4645,37,80,577
12383,3337,44,25,958
12384,3085,2,20,753
12385,3388,38,10,658
12386,4714,37,38,241
12387,2432,50,63,115
12388,1017,5,71,271
12389,642,18,45,643
12390,4063,48,151,304
12391,316,17,161,37
12392,2304,2,36,646
12393,441,49,14,694
12394,1139,42,123,525
12395,915,35,97,715
12396,2304,14,81,84
12397,4143,12,24,243
12398,3422,33,160,801
12399,2079,7,31,148
12400,4151,39,157,638
12401,2201,45,128,931
12402,4552,9,33,999
12403,36,5,120,318
12404,818,4,147,297
12405,1947,32,177,944
12406,3957,5,49,70
12407,4352,44,34,596
12408,2226,8,42,649
12409,3326,13,36,276
12410,508,4,54,112
12411,3746,11,75,975
12412,4117,15,167,574
12413,3878,46,80,88
12414,4815,18,91,76
12415,460,20,9,894
12416,1406,1,111,118
12417,4096,1,123,817
12418,2037,11,35,282
12419,2678,29,101,228
12420,1745,29,5,135
12421,2984,24,90,413
12422,2359,20,69,990
12423,1232,30,147,122
12424,1178,38,107,710
12425,762,5,170,29
12426,4779,45,28,17
12427,2355,10,155,22
12428,4715,6,51,37
12429,3727,4,139,748
12430,1544,4,163,247
12431,3678,7,11,360
12432,1934,48,8,541
12433,3169,33,108,118
12434,3562,9,56,797
12435,4103,26,86,967
12436,3858,47,84,459
12437,4018,41,52,73
12438,4445,21,99,582
12439,2965,22,70,934
12440,1031,33,114,272
12441,2548,33,129,479
12442,2523,48,131,324
12443,4620,5,104,361
12444,1876,21,177,724
12445,590,27,44,990
12446,2281,41,39,947
12447,3102,1,28,846
12448,2415,16,167,140
12449,3898,35,98,749
12450,3679,36,169,6
12451,1844,44,113,727
12452,4152,32,166,500
12453,1939,29,107,67
12454,2195,39,156,827
12455,4460,47,97,616
12456,253,23,8,466
12457,1467,15,109,429
12458,736,26,82,546
12459,340,37,156,28
12460,3588,25,106,355
12461,1377,2,120,630
12462,4720,12,102,33
12463,705,19,40,903
12464,3725,32,83,961
12465,4419,23,39,259
12466,2909,5,33,833
12467,1975,25,40,861
12468,1469,35,72,312
12469,2143,29,143,860
12470,553,38,59,643
12471,3492,45,53,340
12472,790,20,61,712
12473,1174,47,103,449
12474,553,36,91,403
12475,3423,7,59,624
12476,4212,22,60,608
12477,632,18,78,822
12478,270,21,8,5
12479,861,22,113,540
12480,291,39,157,335
12481,1458,12,134,867
12482,630,11,151,900
12483,475,12,92,676
12484,4633,26,140,392
12485,4081,30,68,991
12486,4781,15,138,548
12487,1761,8,88,481
12488,3083,43,18,422
12489,4709,18,108,574
12490,3975,10,109,238
12491,3399,8,130,249
12492,2324,38,75,696
12493,3562,35,113,246
12494,2393,20,34,551
12495,3845,12,12,988
12496,2416,49,146,63
12497,3805,3,52,734
12498,4827,20,32,121
12499,1625,50,138,642
12500,1509,12,162,810
12501,4111,24,136,124
12502,4854,16,104,536
12503,4,10,71,822
12504,3448,19,142,361
12505,2581,41,106,35
12506,3792,14,31,107
12507,1161,14,177,185
12508,834,22,79,460
12509,1999,4,104,614
12510,1203,47,39,18
12511,2176,34,17,698
12512,1382,18,124,911
12513,4174,34,59,745
12514,2789,18,47,93
12515,2822,40,77,742
12516,4178,31,72,354
12517,342,42,47,897
12518,1362,20,44,127
12519,4192,36,118,960
12520,4617,42,163,314
12521,996,10,7,815
12522,357,3,125,381
12523,186,21,149,770
12524,1694,36,84,921
12525,2591,10,43,859
12526,1343,7,101,474
12527,1692,22,81,397
12528,1083,23,80,241
12529,2058,12,151,626
12530,2905,39,26,151
12531,3196,13,12,418
12532,4452,40,112,627
12533,3418,13,132,993
12534,2381,33,22,510
12535,17,31,138,471
12536,324,48,8,261
12537,2071,28,121,760
12538,931,19,173,701
12539,4555,21,16,478
12540,4653,32,116,503
12541,1445,26,41,732
12542,4037,13,6,255
12543,403,29,7,291
12544,3403,7,177,284
12545,4553,47,89,140
12546,1507,26,43,903
12547,1522,6,81,654
12548,3099,32,116,288
12549,2445,36,22,762
12550,2188,23,17,856
12551,2569,11,18,143
12552,2794,21,45,84
12553,92,19,44,691
12554,4948,34,93,100
12555,4941,49,105,236
12556,4763,47,52,848
12557,1754,50,14,417
12558,4893,44,125,204
12559,88,35,58,801
12560,1642,49,167,126
12561,2963,31,156,938
12562,2143,46,53,956
12563,551,29,174,974
12564,2447,6,88,872
12565,1952,36,54,789
12566,2291,31,153,306
12567,3838,32,160,259
12568,624,40,159,764
12569,3758,20,101,176
12570,4797,22,72,750
12571,3293,3,103,678
12572,3833,8,88,726
12573,2612,45,138,204
12574,162,19,138,199
12575,1993,31,64,512
12576,2083,32,85,168
12577,3014,15,151,433
12578,37,39,117,508
12579,846,31,21,464
12580,2877,3,135,784
12581,3347,32,114,263
12582,4055,10,38,578
12583,4201,28,66,860
12584,336,27,91,117
12585,3098,48,127,85
12586,2344,46,127,234
12587,1561,40,131,321
12588,4982,43,86,257
12589,4165,31,166,16
12590,4247,34,161,584
12591,662,5,64,672
12592,4853,11,176,476
12593,3740,7,147,732
12594,3184,8,49,693
12595,1486,17,79,363
12596,2410,44,107,248
12597,4299,50,13,453
12598,2535,39,39,618
12599,4,41,14,901
12600,3098,14,108,947
12601,2849,24,170,100
12602,27,30,131,812
12603,965,50,161,768
12604,3097,15,178,847
12605,72,4,120,818
12606,2948,13,49,394
12607,2316,5,81,789
12608,3898,31,122,673
12609,4491,12,57,896
12610,4965,30,88,332
12611,2412,49,6,48
12612,117,10,136,365
12613,2212,30,23,816
12614,2925,26,103,505
12615,2838,44,143,681
12616,577,6,87,603
12617,772,27,164,944
12618,200,20,146,268
12619,1756,28,73,229
12620,180,20,157,861
12621,2406,12,146,761
12622,3324,45,171,227
12623,4749,21,144,707
12624,4774,30,128,141
12625,2302,49,88,931
12626,2989,10,122,695
12627,1603,5,121,214
12628,1120,37,22,580
12629,2215,8,5,45
12630,1912,30,111,14
12631,2902,17,8,342
12632,1086,3,16,135
12633,174,21,158,633
12634,3533,16,164,695
12635,4720,32,105,266
12636,1239,27,83,710
12637,3311,6,56,918
12638,4835,42,103,684
12639,3814,16,94,621
12640,3817,45,19,616
12641,4771,3,140,410
12642,1974,40,34,798
12643,3783,20,131,174
12644,2245,40,130,500
12645,1658,7,99,871
12646,413,11,12,321
12647,3411,29,97,875
12648,4093,3,149,367
12649,1383,21,20,990
12650,1124,32,117,572
12651,4330,30,49,775
12652,4013,39,142,832
12653,2244,11,151,408
12654,2590,17,171,784
12655,1779,25,54,669
12656,1130,50,64,407
12657,645,25,72,734
12658,3523,9,131,626
12659,1558,45,164,765
12660,4502,29,84,307
12661,2774,15,93,62
12662,2786,19,90,60
12663,1707,15,156,506
12664,2602,39,32,255
12665,3644,35,155,76
12666,375,40,67,953
12667,1613,13,122,886
12668,455,16,131,974
12669,4298,3,77,89
12670,1476,31,70,799
12671,854,1,170,364
12672,724,35,32,802
12673,1392,16,158,271
12674,2388,1,64,648
12675,262,50,132,274
12676,543,14,29,935
12677,551,7,153,39
12678,3798,23,29,173
12679,638,35,62,498
12680,165,29,42,620
12681,2806,22,50,642
12682,621,16,117,665
12683,1224,29,104,356
12684,3343,6,136,583
12685,51,18,151,325
12686,489,29,28,516
12687,665,25,59,724
12688,1247,45,157,282
12689,2711,2,76,171
12690,4362,44,131,293
12691,4169,32,69,455
12692,3953,36,72,213
12693,2592,32,144,982
12694,881,41,157,88
12695,435,20,153,582
12696,1985,37,151,845
12697,4453,42,74,383
12698,4114,38,58,168
12699,3871,33,167,825
12700,2623,5,7,924
12701,1793,6,37,976
12702,2799,22,11,434
12703,3513,21,109,709
12704,1494,19,159,607
12705,2680,43,5,318
12706,1626,15,172,18
12707,2420,34,150,666
12708,3018,47,167,93
12709,1848,7,85,369
12710,3247,17,43,52
12711,1539,44,128,864
12712,1317,44,15,996
12713,1720,5,105,428
12714,1951,39,49,522
12715,224,2,135,887
12716,2027,27,64,104
12717,1548,45,96,521
12718,3779,24,62,732
12719,3724,41,115,341
12720,1524,47,38,19
12721,2704,28,160,658
12722,1973,47,65,855
12723,4529,1,125,987
12724,4605,21,114,254
12725,4604,28,169,641
12726,617,3,148,423
12727,4516,30,129,246
12728,4170,1,177,145
12729,2622,45,19,81
12730,4242,47,8,513
12731,2094,45,27,814
12732,1765,18,84,432
12733,3177,49,20,374
12734,1133,33,92,759
12735,4217,15,57,918
12736,3571,24,14,46
12737,1067,36,166,499
12738,2147,34,150,506
12739,706,26,57,590
12740,2359,40,20,123
12741,3535,22,132,344
12742,3813,16,119,428
12743,2471,40,61,593
12744,4068,42,27,788
12745,3461,16,44,430
12746,3769,5,146,31
12747,1935,6,84,786
12748,2320,42,22,145
12749,2873,24,168,791
12750,210,30,171,942
12751,4835,37,108,617
12752,2808,32,173,669
12753,4255,19,5,92
12754,3963,45,85,245
12755,4837,28,96,340
12756,1954,47,174,660
12757,2391,8,156,303
12758,3526,43,121,449
12759,4795,1,69,940
12760,3215,4,22,128
12761,2445,22,94,533
12762,2584,22,18,567
12763,141,30,23,423
12764,4336,27,86,37
12765,292,27,113,530
12766,2865,13,11,914
12767,4178,39,68,705
12768,2608,27,6,604
12769,3937,39,11,881
12770,2918,38,32,881
12771,2219,8,96,214
12772,1798,12,85,686
12773,977,24,34,825
12774,580,18,89,952
12775,2574,15,40,255
12776,2590,16,120,505
12777,3284,33,26,765
12778,1800,10,83,431
12779,1462,47,82,474
12780,4418,24,159,556
12781,4069,45,130,214
12782,2948,19,14,219
12783,714,27,26,503
12784,2424,45,155,27
12785,1891,41,56,315
12786,3568,31,174,772
12787,1679,21,173,913
12788,2148,16,52,989
12789,918,23,73,983
12790,2267,14,5,932
12791,2525,23,101,207
12792,1807,41,75,988
12793,4052,18,156,989
12794,560,36,147,792
12795,629,12,176,421
12796,3067,37,85,508
12797,1912,11,53,998
12798,3763,5,99,640
12799,3552,21,122,167
12800,1809,32,102,998
12801,2387,29,78,950
12802,1896,7,41,742
12803,3931,36,78,862
12804,1007,40,174,166
12805,49,27,132,606
12806,1851,6,14,992
12807,1930,38,106,587
12808,2133,4,57,920
12809,1526,46,174,246
12810,329,35,140,406
12811,2658,10,79,682
12812,4530,38,88,380
12813,588,50,156,303
12814,3206,30,55,219
12815,1599,42,75,480
12816,3852,9,153,293
12817,2473,16,112,857
12818,2818,4,10,791
12819,4608,26,35,253
12820,1409,29,144,132
12821,1012,28,105,747
12822,4660,11,145,443
12823,4399,28,53,912
12824,4045,44,35,164
12825,1330,32,13,270
12826,2605,24,159,705
12827,2024,42,120,993
12828,4508,39,119,787
12829,3186,7,55,669
12830,4604,18,76,911
12831,4152,3,159,555
12832,2594,44,132,698
12833,3342,46,172,131
12834,196,20,66,158
12835,1791,34,62,921
12836,1107,30,147,758
12837,2790,9,171,296
12838,2185,10,74,506
12839,539,6,12,587
12840,4785,17,167,385
12841,719,15,67,519
12842,3996,33,35,77
12843,306,13,174,919
12844,388,42,92,618
12845,725,44,119,39
12846,2597,22,45,616
12847,2436,16,5,664
12848,2341,34,78,317
12849,179,3,37,569
12850,1904,8,112,326
12851,1705,20,41,415
12852,3384,47,128,884
12853,4176,24,61,598
12854,4543,18,15,173
12855,4862,23,88,358
12856,4666,1,51,665
12857,96,2,93,809
12858,1284,5,127,6
12859,248,18,136,567
12860,982,16,87,942
12861,4364,10,81,433
12862,1566,29,144,428
12863,2142,35,132,579
12864,736,25,70,299
12865,3388,42,169,920
12866,2660,24,155,307
12867,449,13,59,657
12868,1836,21,151,390
12869,4716,42,71,277
12870,614,43,155,771
12871,1434,39,8,156
12872,877,34,22,727
12873,2576,19,16,373
12874,1134,28,39,167
12875,4871,27,159,435
12876,672,50,47,369
12877,1631,26,82,827
12878,3319,11,99,997
12879,361,49,71,168
12880,2393,35,68,971
12881,3902,20,97,584
12882,798,12,107,782
12883,1784,28,56,511
12884,67,2,21,378
12885,3035,1,37,76
12886,2091,9,76,568
12887,2277,22,167,861
12888,3516,40,152,98
12889,234,27,85,162
12890,1223,9,49,857
12891,2545,7,81,274
12892,1056,36,72,916
12893,4555,48,54,980
12894,3348,38,162,396
12895,1170,50,6,788
12896,4102,2,125,343
12897,494,43,38,25
12898,3180,5,20,55
12899,3844,17,128,542
12900,1364,37,175,29
12901,3399,35,68,535
12902,1057,8,159,607
12903,143,43,69,157
12904,3316,3,17,120
12905,4832,3,44,153
12906,2774,1,164,869
12907,1885,24,71,81
12908,2265,45,18,360
12909,1925,30,124,309
12910,4046,42,124,880
12911,2482,26,62,891
12912,1891,38,96,331
12913,3126,43,50,276
12914,942,40,94,406
12915,1616,43,130,125
12916,1969,38,114,283
12917,3223,44,119,635
12918,4151,50,125,592
12919,1472,3,37,846
12920,1059,13,50,790
12921,1007,36,86,442
12922,3191,41,129,180
12923,1221,48,58,820
12924,4662,12,70,161
12925,4867,20,136,475
12926,1798,39,58,835
12927,4974,44,118,360
12928,2872,8,8,523
12929,514,47,149,129
12930,1618,2,84,280
12931,4518,11,77,855
12932,4613,21,155,862
12933,3758,37,31,636
12934,2033,6,29,451
12935,3211,19,97,683
12936,705,30,156,929
12937,1674,46,84,133
12938,3700,39,96,862
12939,2092,44,24,550
12940,4954,49,57,894
12941,2849,36,87,689
12942,4315,20,78,791
12943,4664,10,158,472
12944,1778,24,134,4
12945,4354,33,7,565
12946,893,29,107,821
12947,972,30,70,777
12948,103,36,157,81
12949,1108,45,113,220
12950,3247,6,19,842
12951,3713,47,139,752
12952,3418,14,132,605
12953,4152,3,86,874
12954,3660,24,75,68
12955,4927,19,45,517
12956,920,38,130,717
12957,4553,34,176,527
12958,4228,9,127,571
12959,4589,30,37,141
12960,2158,32,155,800
12961,582,13,68,503
12962,796,18,138,356
12963,3198,44,67,964
12964,1884,22,130,935
12965,3368,4,175,205
12966,810,23,157,39
12967,2934,7,12,520
12968,3269,44,169,602
12969,4869,11,97,499
12970,2985,39,32,706
12971,573,42,57,201
12972,1207,41,124,47
12973,4905,34,128,970
12974,4975,5,59,993
12975,3081,42,168,448
12976,2461,25,147,509
12977,1742,28,58,265
12978,4006,14,65,244
12979,4926,27,101,261
12980,2614,16,58,967
12981,1716,27,33,317
12982,1570,2,85,542
12983,677,19,113,773
12984,1834,23,31,350
12985,2514,41,119,33
12986,801,14,144,487
12987,1142,47,130,756
12988,3053,26,27,348
12989,2032,8,54,834
12990,1509,27,79,445
12991,1111,47,92,469
12992,4330,40,159,779
12993,913,28,63,293
12994,1056,4,13,210
12995,4190,38,37,134
12996,1751,11,74,575
12997,3172,44,172,982
12998,4154,24,10,886
12999,3013,28,136,887
13000,3429,41,7,378
13001,3563,18,145,758
13002,357,49,30,332
13003,4392,21,38,387
13004,4621,26,51,276
13005,1618,3,140,589
13006,1624,13,80,675
13007,1666,38,140,497
13008,3200,28,151,390
13009,4497,14,36,76
13010,1596,1,25,418
13011,1990,28,155,380
13012,2787,36,95,688
13013,529,50,93,608
13014,2605,11,75,376
13015,3196,43,46,138
13016,2408,40,39,242
13017,64,4,134,870
13018,3961,34,110,856
13019,2813,1,80,493
13020,2822,10,56,358
13021,4028,17,21,250
13022,102,7,90,791
13023,3349,39,13,277
13024,3299,13,7,170
